league,id,minute,result,X,Y,understat_xg,player,h_a,player_id,situation,season,shotType,match_id,home_team,away_team,home_goals,away_goals,date,player_assisted,lastAction,status,distanceToGoal,angleToGoal,xgboost_xg,logrec_xg,gradboost_xg,ensemble_xg,isGoal,isGoalBool
EPL,112236,5,MissedShots,0.915999984741211,0.585,0.0168718844652176,Curtis Davies,h,1686,FromCorner,2016,Head,461,Hull,Leicester,2,1,2016-08-13 15:30:00,Robert Snodgrass,Aerial,0.0,10.5451803333244,33.4292837601111,0.026867434,0.0303940934645816,0.0213079329149847,0.0262318629488545,Not Goal,False
EPL,112242,29,MissedShots,0.758000030517578,0.187999992370605,0.0311492048203945,Robert Snodgrass,h,1691,DirectFreekick,2016,LeftFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,,Standard,0.0,33.1026677953429,9.75063673968824,0.033010352,0.0277642742112196,0.0288189551526932,0.029843525023192,Not Goal,False
EPL,112243,33,MissedShots,0.839000015258789,0.324000015258789,0.0393793247640133,Abel Hernández,h,1698,OpenPlay,2016,LeftFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,,None,0.0,20.712604133585,16.5802433144903,0.031283025,0.0385370437094129,0.0314778095903047,0.033813670772551,Not Goal,False
EPL,112247,41,MissedShots,0.748000030517578,0.324000015258789,0.0155700081959367,Robert Snodgrass,h,1691,OpenPlay,2016,LeftFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,Adama Diomande,Pass,0.0,29.0407374147093,13.1358412224225,0.016790938,0.0207420276262063,0.0170653652921575,0.0182248697677704,Not Goal,False
EPL,112249,45,SavedShot,0.923000030517578,0.605999984741211,0.0335413627326488,Curtis Davies,h,1686,FromCorner,2016,Head,461,Hull,Leicester,2,1,2016-08-13 15:30:00,Robert Snodgrass,Cross,0.0,10.8315475453757,29.6597857383364,0.042757966,0.0494836225079989,0.0385351474163544,0.0436511596266985,Not Goal,False
EPL,112250,45,MissedShots,0.973000030517578,0.442999992370605,0.12796488404274,Abel Hernández,h,1698,FromCorner,2016,LeftFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,,None,0.0,4.80214398504449,65.0270203075339,0.39254183,0.415948646153792,0.5309251863926127,0.4461666554945303,Not Goal,False
EPL,112251,45,Goal,0.971999969482422,0.434000015258789,0.142537549138069,Adama Diomande,h,1694,FromCorner,2016,RightFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,Abel Hernández,Rebound,1.0,5.36523564515926,54.4303616004054,0.36808822,0.3843275089995461,0.2367921725414469,0.3302818876995768,Goal,True
EPL,112253,55,SavedShot,0.953000030517578,0.661999969482422,0.0623175241053104,Abel Hernández,h,1698,OpenPlay,2016,LeftFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,,None,0.0,12.0708907563783,15.2710028536439,0.06619161,0.0853874727045327,0.0850608257222983,0.0789450472849955,Not Goal,False
EPL,112254,56,Goal,0.861999969482422,0.48,0.0790567994117737,Robert Snodgrass,h,1691,OpenPlay,2016,LeftFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,,None,1.0,14.553686572891,28.1277463011635,0.11552136,0.1029980745244776,0.1293469806203425,0.1158258994071887,Goal,True
EPL,112255,59,BlockedShot,0.771999969482422,0.497000007629395,0.0859282240271568,Robert Snodgrass,h,1691,DirectFreekick,2016,LeftFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,,Standard,0.0,23.9408723569634,17.3831857167456,0.1000967,0.0883243573345733,0.0920437301919938,0.0934366268402859,Not Goal,False
EPL,112258,66,MissedShots,0.700999984741211,0.527999992370605,0.0381555147469044,Tom Huddlestone,h,1695,DirectFreekick,2016,RightFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,,Standard,0.0,31.4526841402264,13.2512893089514,0.037272137,0.0388101155398685,0.0350000606105305,0.0370452651646233,Not Goal,False
EPL,112263,81,SavedShot,0.924000015258789,0.135,0.0484002269804478,Robert Snodgrass,h,1691,DirectFreekick,2016,LeftFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,,Standard,0.0,26.0713017402147,5.01010265325676,0.053981137,0.047409851943898,0.0321782825910231,0.0445519586043728,Not Goal,False
EPL,112264,84,BlockedShot,0.775,0.681999969482422,0.0216702092438936,Adama Diomande,h,1694,OpenPlay,2016,RightFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,Ahmed Elmohamady,Chipped,0.0,26.6703196387814,13.9169905177051,0.023741068,0.0233894254401676,0.0247521838770155,0.0239551781163164,Not Goal,False
EPL,112265,91,MissedShots,0.706999969482422,0.457999992370605,0.0157148148864508,David Meyler,h,1693,OpenPlay,2016,RightFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,,None,0.0,30.8972840412678,13.4554739749871,0.011790636,0.0129723865521959,0.0126469630082304,0.0124750191735055,Not Goal,False
EPL,112235,2,BlockedShot,0.729000015258789,0.653000030517578,0.0139601286500692,Demarai Gray,a,762,OpenPlay,2016,RightFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,,BallRecovery,0.0,30.2973628060433,12.9676612418905,0.015609263,0.0294045589440739,0.0161772597514931,0.0204871029091927,Not Goal,False
EPL,112237,10,MissedShots,0.798000030517578,0.696999969482422,0.0208727493882179,Demarai Gray,a,762,OpenPlay,2016,RightFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,,None,0.0,25.086185929173,14.1479842168634,0.01988668,0.0239721160481281,0.0196569748735022,0.021199925733518,Not Goal,False
EPL,112238,18,MissedShots,0.915,0.34,0.0794520676136017,Riyad Mahrez,a,750,OpenPlay,2016,RightFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,Jamie Vardy,Pass,0.0,14.0723141309452,19.4858038221598,0.12156115,0.1161182905127242,0.1242991501320376,0.1206141196745671,Not Goal,False
EPL,112239,21,MissedShots,0.765,0.505,0.0264443531632423,Daniel Drinkwater,a,752,OpenPlay,2016,LeftFoot,461,Hull,Leicester,2,1,2016-08-13 15:30:00,,None,0.0,24.6773423406979,16.8710452345962,0.033941064,0.0261876881114091,0.0340377253119001,0.0313368151857417,Not Goal,False
