league,id,minute,result,X,Y,understat_xg,player,h_a,player_id,situation,season,shotType,match_id,home_team,away_team,home_goals,away_goals,date,player_assisted,lastAction,status,distanceToGoal,angleToGoal,xgboost_xg,logrec_xg,gradboost_xg,ensemble_xg,isGoal,isGoalBool
EPL,376477,6,SavedShot,0.785,0.248999996185303,0.0205275118350983,Denis Odoi,h,7077,OpenPlay,2020,LeftFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,Ivan Cavaleiro,Pass,0.0,28.3010116047971,11.8502433548386,0.012797343,0.0213618130367222,0.0135532730581015,0.0159587197344462,Not Goal,False
EPL,376481,9,BlockedShot,0.933000030517578,0.342000007629395,0.0454294085502625,Neeskens Kebano,h,6840,OpenPlay,2020,RightFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,Ivan Cavaleiro,Cross,0.0,12.8423013812524,18.7699935831842,0.062461294,0.0752752904125315,0.0760850457435356,0.071313892497403,Not Goal,False
EPL,376487,55,MissedShots,0.813000030517578,0.318999996185303,0.0206722356379032,Aboubakar Kamara,h,4866,SetPiece,2020,RightFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,,None,0.0,23.1736913233678,15.3489310620651,0.02093708,0.0241381314857958,0.0217419771505414,0.0222910534767617,Not Goal,False
EPL,376490,66,SavedShot,0.803000030517578,0.655,0.0342145003378391,Aleksandar Mitrovic,h,773,OpenPlay,2020,RightFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,Franck Zambo,Pass,0.0,23.2155269687386,16.0715777321638,0.04040575,0.0432179686568674,0.0393734666109751,0.0410212513626287,Not Goal,False
EPL,376494,89,MissedShots,0.595999984741211,0.292000007629395,0.0054828533902764,Bobby Reid,h,6827,OpenPlay,2020,RightFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,,None,0.0,44.7158725426729,8.88584494313164,0.019023197,0.0026670386942092,0.0102833745784297,0.0105779620182371,Not Goal,False
EPL,376478,7,MissedShots,0.848000030517578,0.602000007629395,0.0643525496125221,Granit Xhaka,a,204,OpenPlay,2020,LeftFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,Pierre-Emerick Aubameyang,Pass,0.0,17.4019999113341,21.9809799170877,0.10065983,0.0883890965290619,0.0913737867782096,0.0934233892211117,Not Goal,False
EPL,376479,7,SavedShot,0.954000015258789,0.492999992370605,0.648781836032867,Willian,a,700,OpenPlay,2020,RightFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,,Rebound,0.0,4.8533968534326,73.9673474629182,0.54969525,0.6896383363534573,0.5279380931514881,0.5900960399050829,Not Goal,False
EPL,376480,8,Goal,0.974000015258789,0.47,0.758088648319244,Alexandre Lacazette,a,3277,OpenPlay,2020,LeftFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,,Rebound,1.0,3.40800399825745,84.9067670776599,0.77050567,0.7845444939769692,0.894753906290446,0.8162808049312302,Goal,True
EPL,376482,20,BlockedShot,0.863000030517578,0.487000007629395,0.110152259469032,Mohamed Elneny,a,496,OpenPlay,2020,RightFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,Alexandre Lacazette,Pass,0.0,14.4121333567848,28.453133210249,0.17098044,0.1491123510653352,0.1524836052902984,0.1574413377170307,Not Goal,False
EPL,376483,20,MissedShots,0.818000030517578,0.520999984741211,0.0572240874171257,Granit Xhaka,a,204,OpenPlay,2020,LeftFoot,14086,Fulham,Arsenal,0,3,2020-09-12 11:30:00,,Rebound,0.0,19.1632763004278,21.5708450458472,0.083233505,0.0679721215750505,0.0757617087500998,0.0755789423319292,Not Goal,False
