league,id,minute,result,X,Y,understat_xg,player,h_a,player_id,situation,season,shotType,match_id,home_team,away_team,home_goals,away_goals,date,player_assisted,lastAction,status,distanceToGoal,angleToGoal,xgboost_xg,logrec_xg,gradboost_xg,ensemble_xg,isGoal,isGoalBool
RFPL,478301,27,SavedShot,0.925,0.66,0.0716646984219551,Aleksandr Rudenko,h,7620,OpenPlay,2022,LeftFoot,20028,Khimki,Zenit St. Petersburg,1,1,2022-07-15 17:00:00,Alexander Lomovitskiy,Pass,0.0,13.4309353732344,19.0442216812063,0.12518118,0.1161818393446583,0.1264362200417687,0.1225355705393855,Not Goal,False
RFPL,478302,27,SavedShot,0.918000030517578,0.61,0.374379009008408,Aleksandr Rudenko,h,7620,OpenPlay,2022,LeftFoot,20028,Khimki,Zenit St. Petersburg,1,1,2022-07-15 17:00:00,Alexander Lomovitskiy,Throughball,0.0,11.4053691225307,28.3744749083484,0.31848723,0.368215090546726,0.2997637206694453,0.3292159467828635,Not Goal,False
RFPL,478304,50,MissedShots,0.785,0.292000007629395,0.0211552996188402,Aleksandr Rudenko,h,7620,OpenPlay,2022,LeftFoot,20028,Khimki,Zenit St. Petersburg,1,1,2022-07-15 17:00:00,Brian Idowu,Pass,0.0,26.6398826259467,13.350922259286,0.018919457,0.0266264952668838,0.0191314238667588,0.0216097990315748,Not Goal,False
RFPL,478305,55,ShotOnPost,0.888000030517578,0.539000015258789,0.375808000564575,Aleksandr Rudenko,h,7620,OpenPlay,2022,RightFoot,20028,Khimki,Zenit St. Petersburg,1,1,2022-07-15 17:00:00,Alexander Lomovitskiy,Throughball,0.0,12.0553155967489,33.1230977806775,0.34812897,0.404648507016398,0.3131020790655033,0.3557867445119852,Not Goal,False
RFPL,478306,55,BlockedShot,0.93,0.600999984741211,0.0975117012858391,Denis Glushakov,h,2814,OpenPlay,2022,LeftFoot,20028,Khimki,Zenit St. Petersburg,1,1,2022-07-15 17:00:00,Aleksandr Filin,Pass,0.0,10.0594189567569,31.5001670918701,0.21122566,0.2258644999205178,0.2318289341795439,0.2230019512708718,Not Goal,False
RFPL,478309,78,BlockedShot,0.931999969482422,0.605999984741211,0.0550872981548309,Ilya Kamyshev,h,9005,SetPiece,2022,Head,20028,Khimki,Zenit St. Petersburg,1,1,2022-07-15 17:00:00,Alexander Lomovitskiy,Cross,0.0,10.1456835550918,30.2724611569933,0.07500831,0.0701964960539318,0.0566348744339937,0.0673090607637491,Not Goal,False
RFPL,478310,83,Goal,0.804000015258789,0.527999992370605,0.0498186983168125,Reziuan Mirzov,h,2869,OpenPlay,2022,RightFoot,20028,Khimki,Zenit St. Petersburg,1,1,2022-07-15 17:00:00,Aleksandr Dolgov,Pass,1.0,20.6678868798671,20.0057588707241,0.06793838,0.063427823054368,0.0598339813218781,0.0637303405461334,Goal,True
RFPL,478311,92,MissedShots,0.804000015258789,0.372999992370605,0.0340641997754574,Aleksandr Zuev,h,2826,OpenPlay,2022,RightFoot,20028,Khimki,Zenit St. Petersburg,1,1,2022-07-15 17:00:00,,None,0.0,22.3185312916254,17.2646223844767,0.039498474,0.0352859994326587,0.0409413699168378,0.0385423892673676,Not Goal,False
RFPL,478297,3,MissedShots,0.785,0.599000015258789,0.0292220003902912,Malcom,a,3262,OpenPlay,2022,LeftFoot,20028,Khimki,Zenit St. Petersburg,1,1,2022-07-15 17:00:00,,None,0.0,23.557386590414,16.968942612093,0.036735896,0.0294061614733242,0.038534269064869,0.0348372499008497,Not Goal,False
RFPL,478298,13,SavedShot,0.901999969482422,0.474000015258789,0.0565701015293598,Ivan Sergeev,a,9590,OpenPlay,2022,OtherBodyPart,20028,Khimki,Zenit St. Petersburg,1,1,2022-07-15 17:00:00,Wendel,Aerial,0.0,10.4407847538631,38.2302300188786,0.066337444,0.0682758803272859,0.0902586280859582,0.0748905039568149,Not Goal,False
