league,id,minute,result,X,Y,understat_xg,player,h_a,player_id,situation,season,shotType,match_id,home_team,away_team,home_goals,away_goals,date,player_assisted,lastAction,status,distanceToGoal,angleToGoal,xgboost_xg,logrec_xg,gradboost_xg,ensemble_xg,isGoal,isGoalBool
Bundesliga,76058,7,MissedShots,0.865999984741211,0.49,0.0353130698204041,Arjen Robben,h,392,OpenPlay,2015,Head,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,David Alaba,Chipped,0.0,14.0864241411774,29.1011970861738,0.072362766,0.0817177369612443,0.064042990175949,0.0727979316350554,Not Goal,False
Bundesliga,76059,8,BlockedShot,0.876999969482422,0.301000003814697,0.117035917937756,Philipp Lahm,h,218,OpenPlay,2015,RightFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Arjen Robben,Throughball,0.0,18.70594356743,15.6916741516481,0.16351055,0.1542680536255119,0.1487710461999994,0.1555040665190066,Not Goal,False
Bundesliga,76060,16,MissedShots,0.91,0.54,0.0281887967139482,Robert Lewandowski,h,227,FromCorner,2015,Head,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Xabi Alonso,Aerial,0.0,9.83366157644242,39.7051327272032,0.03573269,0.0405853015712519,0.0404063166728777,0.0389248750778669,Not Goal,False
Bundesliga,76061,20,MissedShots,0.911999969482422,0.47,0.33186799287796,Robert Lewandowski,h,227,OpenPlay,2015,Head,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Philipp Lahm,Cross,0.0,9.46251865077786,41.6140171515457,0.1492333,0.1334847110142446,0.1720899063653027,0.1514214600359715,Not Goal,False
Bundesliga,76062,26,Goal,0.944000015258789,0.487000007629395,0.498571515083313,Medhi Benatia,h,328,SetPiece,2015,OtherBodyPart,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Xabi Alonso,Chipped,1.0,5.94607738271323,62.9688838961394,0.35939148,0.3920981570427054,0.3963467282087015,0.3827069850114128,Goal,True
Bundesliga,76063,28,MissedShots,0.869000015258789,0.472999992370605,0.0775178819894791,Thomas Müller,h,224,OpenPlay,2015,LeftFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,David Alaba,Cross,0.0,13.8769909861344,29.3335762747567,0.094934076,0.0924420381585611,0.1054341165970632,0.0975517974483705,Not Goal,False
Bundesliga,76064,31,SavedShot,0.661999969482422,0.327000007629395,0.013227166607976,Jérôme Boateng,h,220,OpenPlay,2015,RightFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Arturo Vidal,Pass,0.0,37.3889289929274,10.6271007017044,0.010596613,0.0085118390040333,0.011315641369506,0.0101250694190232,Not Goal,False
Bundesliga,76065,32,MissedShots,0.945999984741211,0.455999984741211,0.069361612200737,Jérôme Boateng,h,220,FromCorner,2015,Head,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Xabi Alonso,Aerial,0.0,6.41100525484328,56.2757501307841,0.089411326,0.0986751317656789,0.0593198959522416,0.0826308494530893,Not Goal,False
Bundesliga,76067,45,MissedShots,0.793000030517578,0.669000015258789,0.045800369232893,David Alaba,h,391,OpenPlay,2015,LeftFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,Robert Lewandowski,LayOff,0.0,24.5860971598838,15.0651529047857,0.030994428,0.0332669663929864,0.0301674393239716,0.0314941852505959,Not Goal,False
Bundesliga,76069,50,SavedShot,0.744000015258789,0.330999984741211,0.0485261790454388,David Alaba,h,391,DirectFreekick,2015,LeftFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,,Standard,0.0,29.2335492493699,13.1650540807682,0.04111237,0.045953879570206,0.0365299205363827,0.0412462754147806,Not Goal,False
Bundesliga,76070,52,Goal,0.883000030517578,0.422999992370605,0.387954205274582,Robert Lewandowski,h,227,OpenPlay,2015,RightFoot,1021,Bayern Munich,Hamburger SV,5,0,2015-08-14 22:30:00,,None,1.0,13.3542819987485,28.5992740490239,0.13111001,0.1219892355624921,0.1254968082185114,0.1261565943659457,Goal,True
